Song_Name,Artist_Name,Song_link
Here Comes Santa Claus,Taylor Swift,https://tabs.ultimate-guitar.com/tab/misc-christmas/here-comes-santa-claus-chords-1010417
Dont Blame Me,The Civil Wars,https://tabs.ultimate-guitar.com/tab/taylor-swift/dont-blame-me-chords-2231285
Wrecking Ball,Misc Christmas,https://tabs.ultimate-guitar.com/tab/james-arthur/wrecking-ball-chords-1427006
Changes (ver 2),Taylor Swift,https://tabs.ultimate-guitar.com/tab/xxxtentacion/changes-chords-2332481
Empty Space,James Arthur,https://tabs.ultimate-guitar.com/tab/james-arthur/empty-space-chords-2497245
Hataarindai Bataasindai,XXXTENTACION,https://tabs.ultimate-guitar.com/tab/sajjan-raj-vaidya/hataarindai-bataasindai-chords-2563341
Timi Nai Hau,James Arthur,https://tabs.ultimate-guitar.com/tab/sabin-rai/timi-nai-hau-chords-2887367
Apple Pie,Sajjan Raj Vaidya,https://tabs.ultimate-guitar.com/tab/lizzy-mcalpine/apple-pie-chords-2945612
Punisher,Sabin Rai,https://tabs.ultimate-guitar.com/tab/phoebe-bridgers/punisher-chords-3207635
Same Boat,Lizzy McAlpine,https://tabs.ultimate-guitar.com/tab/lizzy-mcalpine/same-boat-chords-3290498
Drunk,keshi,https://tabs.ultimate-guitar.com/tab/keshi/drunk-chords-3340685
Hymn Of Heaven,Phil Wickham,https://tabs.ultimate-guitar.com/tab/phil-wickham/hymn-of-heaven-chords-3530942
Paraluman (ver 2),Adie,https://tabs.ultimate-guitar.com/tab/adie/paraluman-chords-3674018
Pano,Zack Tabudlo,https://tabs.ultimate-guitar.com/tab/zack-tabudlo/pano-chords-3980311
A Thousand Hallelujahs,Brooke Ligertwood,https://tabs.ultimate-guitar.com/tab/brooke-ligertwood/a-thousand-hallelujahs-chords-4028344
Just Pretend,Bad Omens,https://tabs.ultimate-guitar.com/tab/bad-omens/just-pretend-chords-4088587
Renegades (ver 2),X Ambassadors,https://tabs.ultimate-guitar.com/tab/x-ambassadors/renegades-chords-1731876
Valerie (ver 4),Amy Winehouse,https://tabs.ultimate-guitar.com/tab/amy-winehouse/valerie-chords-840933
Back To Black (ver 4),Amy Winehouse,https://tabs.ultimate-guitar.com/tab/amy-winehouse/back-to-black-chords-1100497
Lucky,Radiohead,https://tabs.ultimate-guitar.com/tab/radiohead/lucky-chords-41315
Stop Crying Your Heart Out (ver 3),Oasis,https://tabs.ultimate-guitar.com/tab/oasis/stop-crying-your-heart-out-chords-173535
Vikings - My Mother Told Me,Misc Soundtrack,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/vikings-my-mother-told-me-chords-1911101
Work Song,Hozier,https://tabs.ultimate-guitar.com/tab/hozier/work-song-chords-1477621
Ill Fly Away,Alison Krauss,https://tabs.ultimate-guitar.com/tab/alison-krauss/ill-fly-away-chords-3325778
Caledonia,Gillian Welch,https://tabs.ultimate-guitar.com/tab/dougie-maclean/caledonia-chords-134344
Style (ver 2),Dougie MacLean,https://tabs.ultimate-guitar.com/tab/taylor-swift/style-chords-1674100
Chelsea Hotel No 2 (ver 2),Taylor Swift,https://tabs.ultimate-guitar.com/tab/leonard-cohen/chelsea-hotel-no-2-chords-548740
Ill Be (ver 4),Leonard Cohen,https://tabs.ultimate-guitar.com/tab/edwin-mccain/ill-be-chords-332557
The Water,Edwin McCain,https://tabs.ultimate-guitar.com/tab/johnny-flynn/the-water-chords-958506
Draw Me Close (ver 2),Johnny Flynn,https://tabs.ultimate-guitar.com/tab/michael-w-smith/draw-me-close-chords-625428
Youll Never Leave Harlan Alive,Laura Marling,https://tabs.ultimate-guitar.com/tab/patty-loveless/youll-never-leave-harlan-alive-chords-1806257
Sing,Michael W. Smith,https://tabs.ultimate-guitar.com/tab/travis/sing-chords-1334
Fourfiveseconds (ver 2),Patty Loveless,https://tabs.ultimate-guitar.com/tab/rihanna/fourfiveseconds-chords-1705341
The Kids Arent Alright (ver 2),Travis,https://tabs.ultimate-guitar.com/tab/the-offspring/the-kids-arent-alright-chords-844306
Crazy,Rihanna,https://tabs.ultimate-guitar.com/tab/aerosmith/crazy-chords-18783
Welcome To The Black Parade (ver 4),Kanye West,https://tabs.ultimate-guitar.com/tab/my-chemical-romance/welcome-to-the-black-parade-chords-1004649
Virtual Insanity (ver 2),Paul McCartney,https://tabs.ultimate-guitar.com/tab/jamiroquai/virtual-insanity-chords-1840398
Jump,The Offspring,https://tabs.ultimate-guitar.com/tab/van-halen/jump-chords-797197
Wicked Game (ver 6),Aerosmith,https://tabs.ultimate-guitar.com/tab/chris-isaak/wicked-game-chords-2043129
A Boy Named Sue (ver 2),My Chemical Romance,https://tabs.ultimate-guitar.com/tab/johnny-cash/a-boy-named-sue-chords-501978
Jackson,Jamiroquai,https://tabs.ultimate-guitar.com/tab/johnny-cash/jackson-chords-662867
The Man Comes Around (ver 4),Van Halen,https://tabs.ultimate-guitar.com/tab/johnny-cash/the-man-comes-around-chords-860606
Sixteen Tons (ver 3),Chris Isaak,https://tabs.ultimate-guitar.com/tab/tennessee-ernie-ford/sixteen-tons-chords-1721612
The Night They Drove Old Dixie Down,Johnny Cash,https://tabs.ultimate-guitar.com/tab/the-band/the-night-they-drove-old-dixie-down-chords-61589
Nothings Gonna Change My Love For You (ver 4),Johnny Cash,https://tabs.ultimate-guitar.com/tab/george-benson/nothings-gonna-change-my-love-for-you-chords-1080047
How Deep Is Your Love,June Carter Cash,https://tabs.ultimate-guitar.com/tab/bee-gees/how-deep-is-your-love-chords-16880
Love Of My Life (ver 2),Johnny Cash,https://tabs.ultimate-guitar.com/tab/queen/love-of-my-life-chords-638388
Leather And Lace (ver 3),Tennessee Ernie Ford,https://tabs.ultimate-guitar.com/tab/stevie-nicks/leather-and-lace-chords-437277
All These Things That Ive Done (ver 5),The Band,https://tabs.ultimate-guitar.com/tab/the-killers/all-these-things-that-ive-done-chords-1106662
Daniel (ver 3),George Benson,https://tabs.ultimate-guitar.com/tab/elton-john/daniel-chords-1087235
Candle In The Wind (ver 3),Bee Gees,https://tabs.ultimate-guitar.com/tab/elton-john/candle-in-the-wind-chords-1086982
Sacrifice (ver 2),Queen,https://tabs.ultimate-guitar.com/tab/elton-john/sacrifice-chords-978610
We Are The People (ver 3),Stevie Nicks,https://tabs.ultimate-guitar.com/tab/empire-of-the-sun/we-are-the-people-chords-799957
Peace Train (ver 2),Don Henley,https://tabs.ultimate-guitar.com/tab/cat-stevens/peace-train-chords-1051310
Tourner Dans Le Vide,The Killers,https://tabs.ultimate-guitar.com/tab/indila/tourner-dans-le-vide-chords-1492969
Breakaway,Elton John,https://tabs.ultimate-guitar.com/tab/kelly-clarkson/breakaway-chords-127844
Dancing Queen,Elton John,https://tabs.ultimate-guitar.com/tab/abba/dancing-queen-chords-52942
Teenage Dirtbag (ver 2),Elton John,https://tabs.ultimate-guitar.com/tab/wheatus/teenage-dirtbag-chords-1095720
Only You,Empire of the Sun,https://tabs.ultimate-guitar.com/tab/the-platters/only-you-chords-79749
A Man Without Love,Cat Stevens,https://tabs.ultimate-guitar.com/tab/engelbert-humperdinck/a-man-without-love-chords-337173
Hows It Going To Be,Third Eye Blind,https://tabs.ultimate-guitar.com/tab/third-eye-blind/hows-it-going-to-be-chords-1395
Unwell,Matchbox Twenty,https://tabs.ultimate-guitar.com/tab/matchbox-twenty/unwell-chords-95385
Hold Back The River (ver 4),James Bay,https://tabs.ultimate-guitar.com/tab/james-bay/hold-back-the-river-chords-1713310
London Calling (ver 3),The Clash,https://tabs.ultimate-guitar.com/tab/the-clash/london-calling-chords-1458941
Be My Baby (ver 2),The Ronettes,https://tabs.ultimate-guitar.com/tab/the-ronettes/be-my-baby-chords-958714
Enjoy The Silence (ver 3),Depeche Mode,https://tabs.ultimate-guitar.com/tab/depeche-mode/enjoy-the-silence-chords-891725
To Love Somebody,Bee Gees,https://tabs.ultimate-guitar.com/tab/bee-gees/to-love-somebody-chords-16887
Black Horse And The Cherry Tree (ver 2),KT Tunstall,https://tabs.ultimate-guitar.com/tab/kt-tunstall/black-horse-and-the-cherry-tree-chords-835773
Sunshine Of Your Love (ver 2),Cream,https://tabs.ultimate-guitar.com/tab/cream/sunshine-of-your-love-chords-1053562
No Diggity,Blackstreet,https://tabs.ultimate-guitar.com/tab/blackstreet/no-diggity-chords-1229198
If It Makes You Happy,Dr. Dre,https://tabs.ultimate-guitar.com/tab/sheryl-crow/if-it-makes-you-happy-chords-937787
Play That Funky Music,Queen Pen,https://tabs.ultimate-guitar.com/tab/wild-cherry/play-that-funky-music-chords-1397383
In Spite Of Ourselves (ver 2),Sheryl Crow,https://tabs.ultimate-guitar.com/tab/john-prine/in-spite-of-ourselves-chords-1872988
No Scrubs,Wild Cherry,https://tabs.ultimate-guitar.com/tab/tlc/no-scrubs-chords-1228764
Bette Davis Eyes,John Prine,https://tabs.ultimate-guitar.com/tab/kim-carnes/bette-davis-eyes-chords-660549
Ne Me Quitte Pas,Iris DeMent,https://tabs.ultimate-guitar.com/tab/jacques-brel/ne-me-quitte-pas-chords-62531
Wonderful Life,TLC,https://tabs.ultimate-guitar.com/tab/katie-melua/wonderful-life-chords-1765557
Figures,Kim Carnes,https://tabs.ultimate-guitar.com/tab/jessie-reyez/figures-chords-1871571
La La Land - City Of Stars (ver 5),Jacques Brel,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/la-la-land-city-of-stars-chords-1914825
Call It What You Want,Katie Melua,https://tabs.ultimate-guitar.com/tab/taylor-swift/call-it-what-you-want-chords-2224893
Ghost Of You,Jessie Reyez,https://tabs.ultimate-guitar.com/tab/5-seconds-of-summer/ghost-of-you-chords-2404347
Moral Of The Story,Misc Soundtrack,https://tabs.ultimate-guitar.com/tab/ashe/moral-of-the-story-chords-2617956
Grow As We Go (ver 3),Taylor Swift,https://tabs.ultimate-guitar.com/tab/ben-platt/grow-as-we-go-chords-2626533
Stumblin In (ver 3),5 Seconds Of Summer,https://tabs.ultimate-guitar.com/tab/chris-norman/stumblin-in-chords-1756318
Stuck On You,Ashe,https://tabs.ultimate-guitar.com/tab/dave-fenley/stuck-on-you-chords-2808107
3 Idiots - Give Me Some Sunshine,Ben Platt,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/3-idiots-give-me-some-sunshine-chords-909099
The Blessing,Chris Norman,https://tabs.ultimate-guitar.com/tab/elevation-worship/the-blessing-chords-3014201
Love Again,Suzi Quatro,https://tabs.ultimate-guitar.com/tab/dua-lipa/love-again-chords-3043638
The Last Great American Dynasty,Dave Fenley,https://tabs.ultimate-guitar.com/tab/taylor-swift/the-last-great-american-dynasty-chords-3261365
Rehnaa Hai Tere Dil Mein - Zara Zara,Misc Soundtrack,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/rehnaa-hai-tere-dil-mein-zara-zara-chords-1711548
Lonely Ones,Suraj Jagan,https://tabs.ultimate-guitar.com/tab/lova/lonely-ones-chords-3598214
Thats What I Want,Sharman Joshi,https://tabs.ultimate-guitar.com/tab/lil-nas-x/thats-what-i-want-chords-3820658
Arcane - Enemy,Elevation Worship,https://tabs.ultimate-guitar.com/tab/misc-cartoons/arcane-enemy-chords-3927770
Love To Keep Me Warm,Dua Lipa,https://tabs.ultimate-guitar.com/tab/laufey/love-to-keep-me-warm-chords-3999514
Holy Holy Holy Lord God Almighty,Taylor Swift,https://tabs.ultimate-guitar.com/tab/misc-praise-songs/holy-holy-holy-lord-god-almighty-chords-131094
Build A Boat,Misc Soundtrack,https://tabs.ultimate-guitar.com/tab/colton-dixon/build-a-boat-chords-4185679
Im Good Blue,Bombay Jayashri,https://tabs.ultimate-guitar.com/tab/david-guetta/im-good-blue-chords-4336283
His Name Is Jesus,Harris Jayaraj,https://tabs.ultimate-guitar.com/tab/jeremy-riddle/his-name-is-jesus-chords-4415891
Holding On To Heartache,Lova,https://tabs.ultimate-guitar.com/tab/louis-tomlinson/holding-on-to-heartache-chords-4419170
Dear John (ver 4),Lil Nas X,https://tabs.ultimate-guitar.com/tab/taylor-swift/dear-john-chords-999460
Can I Be Him,Misc Cartoons,https://tabs.ultimate-guitar.com/tab/james-arthur/can-i-be-him-chords-1898933
9 Crimes (ver 2),Imagine Dragons,https://tabs.ultimate-guitar.com/tab/damien-rice/9-crimes-chords-433014
Scars To Your Beautiful,JID,https://tabs.ultimate-guitar.com/tab/alessia-cara/scars-to-your-beautiful-chords-1789184
Danny Boy,Laufey,https://tabs.ultimate-guitar.com/tab/misc-traditional/danny-boy-chords-1170325
Strangers,dodie,https://tabs.ultimate-guitar.com/tab/the-kinks/strangers-chords-10217
Dear God,Misc Praise Songs,https://tabs.ultimate-guitar.com/tab/avenged-sevenfold/dear-god-chords-592291
Hurricane,Reginald Heber,https://tabs.ultimate-guitar.com/tab/luke-combs/hurricane-chords-1814248
Video Games (ver 4),Colton Dixon,https://tabs.ultimate-guitar.com/tab/lana-del-rey/video-games-chords-1095327
Feels Like We Only Go Backwards,David Guetta,https://tabs.ultimate-guitar.com/tab/arctic-monkeys/feels-like-we-only-go-backwards-chords-1483136
What I Like About You,Bebe Rexha,https://tabs.ultimate-guitar.com/tab/the-romantics/what-i-like-about-you-chords-559816
All Things Must Pass,George Harrison,https://tabs.ultimate-guitar.com/tab/george-harrison/all-things-must-pass-chords-11819
If It Means A Lot To You,A Day to Remember,https://tabs.ultimate-guitar.com/tab/a-day-to-remember/if-it-means-a-lot-to-you-chords-781980
Me And Your Mama,Childish Gambino,https://tabs.ultimate-guitar.com/tab/childish-gambino/me-and-your-mama-chords-3192686
Hosanna,Hillsong United,https://tabs.ultimate-guitar.com/tab/hillsong-united/hosanna-chords-619470
Flightless Bird American Mouth,Iron & Wine,https://tabs.ultimate-guitar.com/tab/iron-wine/flightless-bird-american-mouth-chords-582263
You Never Give Me Your Money (ver 3),The Beatles,https://tabs.ultimate-guitar.com/tab/the-beatles/you-never-give-me-your-money-chords-1056469
Masterpiece,Big Thief,https://tabs.ultimate-guitar.com/tab/big-thief/masterpiece-chords-1853337
Dont You Remember (ver 4),Adele,https://tabs.ultimate-guitar.com/tab/adele/dont-you-remember-chords-1046742
Im So Tired,Fugazi,https://tabs.ultimate-guitar.com/tab/fugazi/im-so-tired-chords-1076310
The One That Got Away,Katy Perry,https://tabs.ultimate-guitar.com/tab/katy-perry/the-one-that-got-away-chords-987143
Gods Gonna Cut You Down (ver 2),Johnny Cash,https://tabs.ultimate-guitar.com/tab/johnny-cash/gods-gonna-cut-you-down-chords-480325
A Long December (ver 4),Counting Crows,https://tabs.ultimate-guitar.com/tab/counting-crows/a-long-december-chords-606345
Cannonball,Damien Rice,https://tabs.ultimate-guitar.com/tab/damien-rice/cannonball-chords-144219
Friends Theme (ver 2),Misc Television,https://tabs.ultimate-guitar.com/tab/misc-television/friends-theme-chords-1108069
Alrighty Aphrodite,Peach Pit,https://tabs.ultimate-guitar.com/tab/peach-pit/alrighty-aphrodite-chords-2083783
I Gotta Feeling,The Black Eyed Peas,https://tabs.ultimate-guitar.com/tab/the-black-eyed-peas/i-gotta-feeling-chords-832775
Fade To Black,Metallica,https://tabs.ultimate-guitar.com/tab/metallica/fade-to-black-chords-8619
Mama Im Coming Home (ver 2),Ozzy Osbourne,https://tabs.ultimate-guitar.com/tab/ozzy-osbourne/mama-im-coming-home-chords-1416319
All About You,McFly,https://tabs.ultimate-guitar.com/tab/mcfly/all-about-you-chords-161889
Basket Case,Green Day,https://tabs.ultimate-guitar.com/tab/green-day/basket-case-chords-104038
One More Cup Of Coffee,Bob Dylan,https://tabs.ultimate-guitar.com/tab/bob-dylan/one-more-cup-of-coffee-chords-14911
From The Dining Table,Harry Styles,https://tabs.ultimate-guitar.com/tab/harry-styles/from-the-dining-table-chords-1994951
I Should Have Known Better (ver 2),The Beatles,https://tabs.ultimate-guitar.com/tab/the-beatles/i-should-have-known-better-chords-97380
This Boy,The Beatles,https://tabs.ultimate-guitar.com/tab/the-beatles/this-boy-chords-17376
This Love,Maroon 5,https://tabs.ultimate-guitar.com/tab/maroon-5/this-love-chords-135021
Home,Michael Bublé,https://tabs.ultimate-guitar.com/tab/188005
Rock With You (ver 2),Michael Jackson,https://tabs.ultimate-guitar.com/tab/michael-jackson/rock-with-you-chords-574520
Echoes,Pink Floyd,https://tabs.ultimate-guitar.com/tab/pink-floyd/echoes-chords-43469
You Give Love A Bad Name (ver 2),Bon Jovi,https://tabs.ultimate-guitar.com/tab/bon-jovi/you-give-love-a-bad-name-chords-1242523
The Midnight Special (ver 2),Creedence Clearwater Revival,https://tabs.ultimate-guitar.com/tab/creedence-clearwater-revival/the-midnight-special-chords-1050571
Money Money Money,ABBA,https://tabs.ultimate-guitar.com/tab/abba/money-money-money-chords-356689
Forever Young,Bob Dylan,https://tabs.ultimate-guitar.com/tab/bob-dylan/forever-young-chords-14864
Knockin On Heavens Door (ver 5),Bob Dylan,https://tabs.ultimate-guitar.com/tab/bob-dylan/knockin-on-heavens-door-chords-1514536
As Tears Go By,The Rolling Stones,https://tabs.ultimate-guitar.com/tab/the-rolling-stones/as-tears-go-by-chords-346586
The Man Who Sold The World (ver 2),David Bowie,https://tabs.ultimate-guitar.com/tab/david-bowie/the-man-who-sold-the-world-chords-1007478
I Heard It Through The Grapevine (ver 2),Creedence Clearwater Revival,https://tabs.ultimate-guitar.com/tab/creedence-clearwater-revival/i-heard-it-through-the-grapevine-chords-1046816
Green River,Creedence Clearwater Revival,https://tabs.ultimate-guitar.com/tab/creedence-clearwater-revival/green-river-chords-610562
The Sound Of Silence,Simon & Garfunkel,https://tabs.ultimate-guitar.com/tab/simon-garfunkel/the-sound-of-silence-chords-112125
Sunsetz,Cigarettes After Sex,https://tabs.ultimate-guitar.com/tab/cigarettes-after-sex/sunsetz-chords-2038179
What A Wonderful World,Louis Armstrong,https://tabs.ultimate-guitar.com/tab/louis-armstrong/what-a-wonderful-world-chords-7427
Fishermans Blues,The Waterboys,https://tabs.ultimate-guitar.com/tab/the-waterboys/fishermans-blues-chords-383812
Dust In The Wind,Kansas,https://tabs.ultimate-guitar.com/tab/kansas/dust-in-the-wind-chords-50293
So Lonely,The Police,https://tabs.ultimate-guitar.com/tab/the-police/so-lonely-chords-364306
Only The Good Die Young (ver 2),Billy Joel,https://tabs.ultimate-guitar.com/tab/billy-joel/only-the-good-die-young-chords-497363
Dont Know Why (ver 3),Norah Jones,https://tabs.ultimate-guitar.com/tab/norah-jones/dont-know-why-chords-320767
Leader Of The Band,Dan Fogelberg,https://tabs.ultimate-guitar.com/tab/dan-fogelberg/leader-of-the-band-chords-68567
Both Sides Now (ver 3),Joni Mitchell,https://tabs.ultimate-guitar.com/tab/joni-mitchell/both-sides-now-chords-1488889
These Days,Jackson Browne,https://tabs.ultimate-guitar.com/tab/jackson-browne/these-days-chords-62678
Heart Of Glass (ver 3),Blondie,https://tabs.ultimate-guitar.com/tab/blondie/heart-of-glass-chords-1087338
Blue Bayou,Linda Ronstadt,https://tabs.ultimate-guitar.com/tab/linda-ronstadt/blue-bayou-chords-82196
Times Like These Acoustic (ver 2),Foo Fighters,https://tabs.ultimate-guitar.com/tab/foo-fighters/times-like-these-chords-1211863
Happy Birthday (ver 4),Misc Traditional,https://tabs.ultimate-guitar.com/tab/misc-traditional/happy-birthday-chords-2435107
Big Rock Candy Mountain,Harry McClintock,https://tabs.ultimate-guitar.com/tab/harry-mcclintock/big-rock-candy-mountain-chords-974999
California Dreamin,The Mamas & The Papas,https://tabs.ultimate-guitar.com/tab/the-mamas-the-papas/california-dreamin-chords-7560
Frozen - Do You Want To Build A Snowman (ver 3),Misc Cartoons,https://tabs.ultimate-guitar.com/tab/misc-cartoons/frozen-do-you-want-to-build-a-snowman-chords-1452414
Dancing In The Sky,Dani And Lizzy,https://tabs.ultimate-guitar.com/tab/dani-and-lizzy/dancing-in-the-sky-chords-1423105
Jesus Loves Me,Misc Praise Songs,https://tabs.ultimate-guitar.com/tab/misc-praise-songs/jesus-loves-me-chords-877998
Getaway Car,Taylor Swift,https://tabs.ultimate-guitar.com/tab/taylor-swift/getaway-car-chords-2231943
O Come All Ye Faithful,Casting Crowns,https://tabs.ultimate-guitar.com/tab/casting-crowns/o-come-all-ye-faithful-chords-899101
Silver Bells,Jay Livingston,https://tabs.ultimate-guitar.com/tab/jay-livingston/silver-bells-chords-1052936
Light Of The World,Lauren Daigle,https://tabs.ultimate-guitar.com/tab/lauren-daigle/light-of-the-world-chords-1451239
Sankt Martin,Misc Traditional,https://tabs.ultimate-guitar.com/tab/misc-traditional/sankt-martin-chords-1780133
In Dreams Acoustic,Sierra Ferrell,https://tabs.ultimate-guitar.com/tab/sierra-ferrell/in-dreams-chords-2334849
Stay,Post Malone,https://tabs.ultimate-guitar.com/tab/post-malone/stay-chords-2376541
Love Someone,Lukas Graham,https://tabs.ultimate-guitar.com/tab/lukas-graham/love-someone-chords-2448139
Dont Give Up On Me (ver 2),Andy Grammer,https://tabs.ultimate-guitar.com/tab/andy-grammer/dont-give-up-on-me-chords-2643276
Zie Ginds Komt De Stoomboot,Sinterklaas,https://tabs.ultimate-guitar.com/tab/sinterklaas/zie-ginds-komt-de-stoomboot-chords-2735580
Colapso,Kevin Kaarl,https://tabs.ultimate-guitar.com/tab/kevin-kaarl/colapso-chords-2908355
En Säng Av Rosor,Darin,https://tabs.ultimate-guitar.com/tab/2990996
I Love You Baby Cant Take My Eyes Off Of You,Emilee Flood,https://tabs.ultimate-guitar.com/tab/emilee-flood/i-love-you-baby-cant-take-my-eyes-off-of-you-chords-3001109
Anything,Adrianne Lenker,https://tabs.ultimate-guitar.com/tab/adrianne-lenker/anything-chords-3328868
Kabir Singh - Tujhe Kitna Chahne Lage (ver 2),Misc Soundtrack,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/kabir-singh-tujhe-kitna-chahne-lage-chords-2754312
Gold Rush,Mithoon,https://tabs.ultimate-guitar.com/tab/taylor-swift/gold-rush-chords-3462080
Shut Up My Moms Calling,Arijit Singh,https://tabs.ultimate-guitar.com/tab/hotel-ugly/shut-up-my-moms-calling-chords-3463025
New Perspective,Taylor Swift,https://tabs.ultimate-guitar.com/tab/noah-kahan/new-perspective-chords-3525398
Gone,Hotel Ugly,https://tabs.ultimate-guitar.com/tab/3542777
House Of The Lord (ver 2),Noah Kahan,https://tabs.ultimate-guitar.com/tab/phil-wickham/house-of-the-lord-chords-3641219
Wet Dream,Rosé (BLACKPINK),https://tabs.ultimate-guitar.com/tab/wet-leg/wet-dream-chords-3901928
La Sunamita,Phil Wickham,https://tabs.ultimate-guitar.com/tab/montesanto/la-sunamita-chords-4091683
You Proof,Wet Leg,https://tabs.ultimate-guitar.com/tab/morgan-wallen/you-proof-chords-4189486
Locksmith,montesanto,https://tabs.ultimate-guitar.com/tab/sadie-jean/locksmith-chords-4375931
Carry It Well,Alex Marquez,https://tabs.ultimate-guitar.com/tab/sam-fischer/carry-it-well-chords-4414319
Thats The Way Love Goes,Morgan Wallen,https://tabs.ultimate-guitar.com/tab/louis-tomlinson/thats-the-way-love-goes-chords-4419176
Set Fire To The Rain,Sadie Jean,https://tabs.ultimate-guitar.com/tab/adele/set-fire-to-the-rain-chords-1023270
Fell In Love With A Girl,Sam Fischer,https://tabs.ultimate-guitar.com/tab/the-white-stripes/fell-in-love-with-a-girl-chords-174859
Weird Fishes Arpeggi,Louis Tomlinson,https://tabs.ultimate-guitar.com/tab/radiohead/weird-fishes-arpeggi-chords-632943
Habibi,Adele,https://tabs.ultimate-guitar.com/tab/tamino/habibi-chords-2039613
Skyfall,The White Stripes,https://tabs.ultimate-guitar.com/tab/adele/skyfall-chords-1186885
Wet Sand,Radiohead,https://tabs.ultimate-guitar.com/tab/red-hot-chili-peppers/wet-sand-chords-356738
Pigs On The Wing Part 1,Tamino,https://tabs.ultimate-guitar.com/tab/pink-floyd/pigs-on-the-wing-part-1-chords-79214
When I Look At You (ver 3),Adele,https://tabs.ultimate-guitar.com/tab/miley-cyrus/when-i-look-at-you-chords-868641
When We Were Young (ver 4),Red Hot Chili Peppers,https://tabs.ultimate-guitar.com/tab/adele/when-we-were-young-chords-1782255
Amoi Seg Ma Uns Wieder (ver 2),Pink Floyd,https://tabs.ultimate-guitar.com/tab/andreas-gabalier/amoi-seg-ma-uns-wieder-chords-1459580
Im Not Okay I Promise,Miley Cyrus,https://tabs.ultimate-guitar.com/tab/my-chemical-romance/im-not-okay-i-promise-chords-139797
I Can Only Imagine (ver 3),Adele,https://tabs.ultimate-guitar.com/tab/mercyme/i-can-only-imagine-chords-560878
Rudolph The Red-Nosed Reindeer (ver 3),Andreas Gabalier,https://tabs.ultimate-guitar.com/tab/misc-christmas/rudolph-the-red-nosed-reindeer-chords-1051750
Heute Hier Morgen Dort,My Chemical Romance,https://tabs.ultimate-guitar.com/tab/hannes-wader/heute-hier-morgen-dort-chords-1681167
I Fall In Love Too Easily,MercyMe,https://tabs.ultimate-guitar.com/tab/chet-baker/i-fall-in-love-too-easily-chords-2131393
Ride (ver 3),Misc Christmas,https://tabs.ultimate-guitar.com/tab/lana-del-rey/ride-chords-1204706
Long Live,Hannes Wader,https://tabs.ultimate-guitar.com/tab/taylor-swift/long-live-chords-998555
